,subject,task,session_idx,outcome_idx,outcome,estimate,hidden_parameter,did_change_point_occur,sequence_id
218,5c44965c52eba20001da09ff,ada-prob,2,68,1.0,0.6765624999999973,0.8918013661309642,False,24
219,5c44965c52eba20001da09ff,ada-prob,2,69,1.0,0.7187499999999979,0.8918013661309642,False,24
220,5c44965c52eba20001da09ff,ada-prob,2,70,1.0,0.765624999999998,0.8918013661309642,False,24
221,5c44965c52eba20001da09ff,ada-prob,2,71,1.0,0.7734374999999981,0.8918013661309642,False,24
222,5c44965c52eba20001da09ff,ada-prob,2,72,0.0,0.7515624999999979,0.8918013661309642,False,24
223,5c44965c52eba20001da09ff,ada-prob,2,73,1.0,0.7515624999999979,0.8918013661309642,False,24
224,5c44965c52eba20001da09ff,ada-prob,2,74,1.0,0.7671874999999981,0.8918013661309642,False,24
225,5c44965c52eba20001da09ff,ada-prob,3,0,1.0,0.5937499999999999,0.6692198069027774,True,9
226,5c44965c52eba20001da09ff,ada-prob,3,1,1.0,0.6390625000000002,0.6692198069027774,False,9
227,5c44965c52eba20001da09ff,ada-prob,3,2,1.0,0.6984375000000007,0.6692198069027774,False,9
228,5c44965c52eba20001da09ff,ada-prob,3,3,1.0,0.7406250000000013,0.6692198069027774,False,9
229,5c44965c52eba20001da09ff,ada-prob,3,4,1.0,0.7937500000000018,0.6692198069027774,False,9
230,5c44965c52eba20001da09ff,ada-prob,3,5,0.0,0.7953125000000019,0.6692198069027774,False,9
231,5c44965c52eba20001da09ff,ada-prob,3,6,0.0,0.7671875000000015,0.6692198069027774,False,9
232,5c44965c52eba20001da09ff,ada-prob,3,7,1.0,0.7671875000000015,0.6692198069027774,False,9
233,5c44965c52eba20001da09ff,ada-prob,3,8,0.0,0.7671875000000015,0.6692198069027774,False,9
234,5c44965c52eba20001da09ff,ada-prob,3,9,1.0,0.7671875000000015,0.6692198069027774,False,9
235,5c44965c52eba20001da09ff,ada-prob,3,10,1.0,0.7671875000000015,0.6692198069027774,False,9
236,5c44965c52eba20001da09ff,ada-prob,3,11,1.0,0.7531250000000013,0.6692198069027774,False,9
237,5c44965c52eba20001da09ff,ada-prob,3,12,1.0,0.7531250000000013,0.6692198069027774,False,9
238,5c44965c52eba20001da09ff,ada-prob,3,13,1.0,0.7531250000000013,0.6692198069027774,False,9
239,5c44965c52eba20001da09ff,ada-prob,3,14,1.0,0.7531250000000013,0.6692198069027774,False,9
240,5c44965c52eba20001da09ff,ada-prob,3,15,1.0,0.7531250000000013,0.6692198069027774,False,9
241,5c44965c52eba20001da09ff,ada-prob,3,16,0.0,0.7531250000000013,0.6692198069027774,False,9
